compliance_id,client_id,compliance_type,due_date,completion_date,status,risk_score,regulatory_body,penalty_amount,remediation_required
COMP204617,CL112587,tax_reporting,22/12/2024,21/12/2024,Compliant,1.44,FIU,0.0,No
COMP204618,CL108787,KYC,14/02/2023,,Pending,4.73,RBI,0.0,Yes
COMP204619,CL116464,disclosure,16/08/2022,11/08/2022,Compliant,3.44,Income_Tax,0.0,No
COMP204620,CL112650,AML,26/12/2023,21/12/2023,Compliant,2.59,Income_Tax,0.0,No
COMP204621,CL111478,disclosure,15/03/2022,10/03/2022,Compliant,3.01,Income_Tax,0.0,No
COMP204622,CL101707,disclosure,20/07/2024,15/07/2024,Compliant,1.53,SEBI,0.0,No
COMP204623,CL106565,AML,01/08/2021,03/08/2021,Compliant,3.11,Income_Tax,0.0,No
COMP204624,CL103744,disclosure,10/04/2022,09/04/2022,Compliant,3.57,Income_Tax,0.0,No
COMP204625,CL107303,disclosure,01/06/2024,27/05/2024,Compliant,2.45,RBI,0.0,No
COMP204626,CL109099,KYC,01/04/2024,06/04/2024,Compliant,2.98,SEBI,0.0,No
COMP204627,CL100078,disclosure,21/07/2022,17/07/2022,Compliant,1.11,Income_Tax,0.0,No
COMP204628,CL115599,tax_reporting,14/02/2022,16/02/2022,Compliant,1.35,RBI,0.0,No
COMP204629,CL104138,disclosure,27/03/2022,24/05/2022,Non_compliant,6.95,Income_Tax,2473.8,Yes
COMP204630,CL100014,KYC,15/11/2023,16/11/2023,Compliant,3.01,RBI,0.0,No
COMP204631,CL111726,AML,23/07/2024,25/07/2024,Compliant,2.22,Income_Tax,0.0,No
COMP204632,CL113352,tax_reporting,02/10/2023,01/10/2023,Compliant,3.93,SEBI,0.0,No
COMP204633,CL110507,KYC,27/03/2021,,Pending,6.52,Income_Tax,0.0,Yes
COMP204634,CL117630,disclosure,10/10/2022,,Pending,6.9,RBI,0.0,Yes
COMP204635,CL101360,disclosure,26/11/2023,26/12/2023,Non_compliant,6.06,RBI,37034.18,Yes
COMP204636,CL113397,tax_reporting,15/01/2023,17/01/2023,Compliant,1.13,SEBI,0.0,No
COMP204637,CL117586,AML,17/04/2024,24/05/2024,Non_compliant,7.18,FIU,49278.07,Yes
COMP204638,CL107902,tax_reporting,15/10/2022,20/10/2022,Compliant,3.56,Income_Tax,0.0,No
COMP204639,CL105942,AML,23/07/2023,24/07/2023,Compliant,1.75,FIU,0.0,No
COMP204640,CL115337,KYC,18/04/2025,23/04/2025,Compliant,3.48,RBI,0.0,No
COMP204641,CL103472,disclosure,22/08/2022,21/08/2022,Compliant,1.01,RBI,0.0,No
COMP204642,CL118131,KYC,18/02/2023,15/02/2023,Compliant,2.88,SEBI,0.0,No
COMP204643,CL100103,KYC,17/12/2024,17/12/2024,Compliant,3.64,SEBI,0.0,No
COMP204644,CL110169,tax_reporting,02/10/2021,26/11/2021,Non_compliant,6.3,FIU,19011.01,Yes
COMP204645,CL113530,AML,23/10/2023,04/12/2023,Non_compliant,9.12,RBI,19127.59,Yes
COMP204646,CL113880,disclosure,05/12/2023,,Pending,6.09,RBI,0.0,Yes
COMP204647,CL111566,KYC,01/02/2025,31/01/2025,Compliant,1.78,SEBI,0.0,No
COMP204648,CL101995,KYC,25/03/2023,25/03/2023,Compliant,1.44,RBI,0.0,No
COMP204649,CL103323,AML,18/02/2022,15/02/2022,Compliant,2.03,FIU,0.0,No
COMP204650,CL104314,AML,09/08/2021,11/08/2021,Compliant,1.52,SEBI,0.0,No
COMP204651,CL119355,disclosure,12/10/2021,15/10/2021,Compliant,3.24,SEBI,0.0,No
COMP204652,CL102097,AML,30/04/2025,04/05/2025,Compliant,3.91,Income_Tax,0.0,No
COMP204653,CL113475,AML,25/07/2022,23/07/2022,Compliant,2.88,RBI,0.0,No
COMP204654,CL118988,disclosure,30/03/2023,03/04/2023,Compliant,1.7,RBI,0.0,No
COMP204655,CL104580,disclosure,03/06/2025,06/06/2025,Compliant,2.87,RBI,0.0,No
COMP204656,CL114147,KYC,16/05/2021,13/05/2021,Compliant,2.27,FIU,0.0,No
COMP204657,CL114615,tax_reporting,03/12/2022,02/12/2022,Compliant,1.81,FIU,0.0,No
COMP204658,CL100396,AML,30/10/2023,30/10/2023,Compliant,2.48,SEBI,0.0,No
COMP204659,CL115740,KYC,18/02/2024,23/02/2024,Compliant,2.51,FIU,0.0,No
COMP204660,CL115916,disclosure,25/03/2022,22/05/2022,Non_compliant,7.36,Income_Tax,5365.01,Yes
COMP204661,CL106191,KYC,02/01/2024,04/01/2024,Compliant,2.28,SEBI,0.0,No
COMP204662,CL104232,disclosure,03/12/2024,05/12/2024,Compliant,3.03,SEBI,0.0,No
COMP204663,CL109684,disclosure,16/09/2024,12/09/2024,Compliant,2.6,FIU,0.0,No
COMP204664,CL108441,tax_reporting,19/05/2025,23/05/2025,Compliant,3.1,RBI,0.0,No
COMP204665,CL118429,AML,24/07/2021,,Pending,4.66,SEBI,0.0,Yes
COMP204666,CL106291,KYC,15/06/2025,12/06/2025,Compliant,3.87,Income_Tax,0.0,No
COMP204667,CL109440,KYC,30/11/2023,,Pending,4.88,FIU,0.0,Yes
COMP204668,CL109402,KYC,11/05/2025,11/05/2025,Compliant,2.78,Income_Tax,0.0,No
COMP204669,CL103917,disclosure,21/08/2024,20/08/2024,Compliant,2.96,SEBI,0.0,No
COMP204670,CL107489,AML,03/01/2022,04/01/2022,Compliant,1.9,FIU,0.0,No
COMP204671,CL119947,tax_reporting,01/07/2024,29/06/2024,Compliant,3.69,RBI,0.0,No
COMP204672,CL113315,AML,18/10/2022,,Pending,5.66,FIU,0.0,Yes
COMP204673,CL114253,AML,04/01/2021,05/01/2021,Compliant,2.62,FIU,0.0,No
COMP204674,CL113713,disclosure,01/08/2024,27/07/2024,Compliant,1.19,FIU,0.0,No
COMP204675,CL106377,disclosure,13/09/2022,11/09/2022,Compliant,3.43,FIU,0.0,No
COMP204676,CL100492,KYC,08/09/2021,12/09/2021,Compliant,1.89,FIU,0.0,No
COMP204677,CL112199,KYC,17/08/2022,22/08/2022,Compliant,3.12,FIU,0.0,No
COMP204678,CL115464,tax_reporting,18/08/2021,22/08/2021,Compliant,1.88,RBI,0.0,No
COMP204679,CL110385,tax_reporting,08/06/2024,12/06/2024,Compliant,3.72,RBI,0.0,No
COMP204680,CL113605,AML,24/10/2023,26/10/2023,Compliant,2.74,SEBI,0.0,No
COMP204681,CL102193,disclosure,08/02/2023,09/02/2023,Compliant,1.4,SEBI,0.0,No
COMP204682,CL109066,KYC,30/10/2022,26/10/2022,Compliant,3.53,Income_Tax,0.0,No
COMP204683,CL102756,disclosure,04/09/2021,01/09/2021,Compliant,3.65,SEBI,0.0,No
COMP204684,CL114821,tax_reporting,06/01/2021,16/02/2021,Non_compliant,7.16,SEBI,31054.15,Yes
COMP204685,CL113449,AML,07/04/2021,10/04/2021,Compliant,1.01,SEBI,0.0,No
COMP204686,CL115701,KYC,28/08/2022,02/09/2022,Compliant,1.41,RBI,0.0,No
COMP204687,CL115040,KYC,20/03/2023,,Pending,4.39,SEBI,0.0,Yes
COMP204688,CL102253,AML,21/06/2023,,Pending,4.59,SEBI,0.0,Yes
COMP204689,CL101545,AML,11/03/2022,15/03/2022,Compliant,1.12,FIU,0.0,No
COMP204690,CL108577,disclosure,21/01/2023,25/01/2023,Compliant,3.49,Income_Tax,0.0,No
COMP204691,CL108864,AML,14/05/2024,10/05/2024,Compliant,2.03,Income_Tax,0.0,No
COMP204692,CL117043,disclosure,24/07/2024,20/07/2024,Compliant,3.8,RBI,0.0,No
COMP204693,CL116784,disclosure,19/08/2022,23/08/2022,Compliant,3.71,FIU,0.0,No
COMP204694,CL117847,disclosure,10/05/2022,07/05/2022,Compliant,1.5,Income_Tax,0.0,No
COMP204695,CL117517,tax_reporting,09/04/2025,14/04/2025,Compliant,2.7,RBI,0.0,No
COMP204696,CL105769,KYC,29/12/2024,01/01/2025,Compliant,1.2,RBI,0.0,No
COMP204697,CL112314,KYC,02/01/2022,07/01/2022,Compliant,1.54,RBI,0.0,No
COMP204698,CL110566,disclosure,27/08/2024,29/08/2024,Compliant,1.63,FIU,0.0,No
COMP204699,CL118665,AML,17/05/2022,18/05/2022,Compliant,3.7,SEBI,0.0,No
COMP204700,CL109850,disclosure,01/02/2025,27/01/2025,Compliant,1.52,RBI,0.0,No
COMP204701,CL104570,tax_reporting,02/01/2022,05/01/2022,Compliant,3.94,FIU,0.0,No
COMP204702,CL100794,disclosure,11/12/2021,12/12/2021,Compliant,1.69,FIU,0.0,No
COMP204703,CL105275,KYC,24/12/2024,28/12/2024,Compliant,1.74,FIU,0.0,No
COMP204704,CL106784,KYC,29/07/2023,28/07/2023,Compliant,3.06,SEBI,0.0,No
COMP204705,CL110573,KYC,08/07/2021,06/07/2021,Compliant,2.27,RBI,0.0,No
COMP204706,CL119723,AML,13/04/2023,09/04/2023,Compliant,1.53,FIU,0.0,No
COMP204707,CL106688,tax_reporting,28/04/2021,,Pending,6.2,SEBI,0.0,Yes
COMP204708,CL104659,AML,25/01/2021,28/01/2021,Compliant,2.34,FIU,0.0,No
COMP204709,CL112893,disclosure,12/03/2025,07/03/2025,Compliant,1.61,RBI,0.0,No
COMP204710,CL100826,AML,10/12/2021,09/12/2021,Compliant,2.02,RBI,0.0,No
COMP204711,CL101954,AML,26/02/2022,02/03/2022,Compliant,2.1,Income_Tax,0.0,No
COMP204712,CL118719,tax_reporting,09/12/2021,08/12/2021,Compliant,1.54,FIU,0.0,No
COMP204713,CL113010,KYC,13/09/2021,18/09/2021,Compliant,3.38,RBI,0.0,No
COMP204714,CL115416,AML,28/02/2022,23/02/2022,Compliant,3.34,FIU,0.0,No
COMP204715,CL115979,AML,30/06/2023,27/06/2023,Compliant,2.5,FIU,0.0,No
COMP204716,CL100868,KYC,13/02/2021,13/02/2021,Compliant,1.65,FIU,0.0,No
COMP204717,CL119428,tax_reporting,21/12/2023,26/12/2023,Compliant,3.7,SEBI,0.0,No
COMP204718,CL105054,disclosure,20/04/2024,25/04/2024,Compliant,1.94,FIU,0.0,No
COMP204719,CL105854,tax_reporting,19/08/2024,22/08/2024,Compliant,2.72,RBI,0.0,No
COMP204720,CL117614,AML,06/07/2024,06/07/2024,Compliant,2.75,RBI,0.0,No
COMP204721,CL108543,tax_reporting,23/01/2024,,Pending,4.64,SEBI,0.0,Yes
COMP204722,CL112907,KYC,29/08/2023,25/08/2023,Compliant,2.23,Income_Tax,0.0,No
COMP204723,CL105894,AML,20/06/2021,23/06/2021,Compliant,3.58,FIU,0.0,No
COMP204724,CL105807,AML,06/07/2025,06/07/2025,Compliant,3.62,FIU,0.0,No
COMP204725,CL110722,AML,14/03/2023,13/03/2023,Compliant,1.47,SEBI,0.0,No
COMP204726,CL118106,disclosure,24/03/2025,,Pending,5.85,Income_Tax,0.0,Yes
COMP204727,CL111059,disclosure,25/04/2023,26/04/2023,Compliant,1.46,FIU,0.0,No
COMP204728,CL104284,KYC,07/01/2025,,Pending,4.52,Income_Tax,0.0,Yes
COMP204729,CL110441,disclosure,29/03/2025,22/05/2025,Non_compliant,9.97,Income_Tax,11341.59,Yes
COMP204730,CL113062,KYC,10/07/2023,15/07/2023,Compliant,3.8,SEBI,0.0,No
COMP204731,CL119085,KYC,05/03/2022,02/03/2022,Compliant,1.95,Income_Tax,0.0,No
COMP204732,CL115389,tax_reporting,21/08/2024,18/08/2024,Compliant,3.86,FIU,0.0,No
COMP204733,CL105060,tax_reporting,19/03/2024,18/03/2024,Compliant,2.96,RBI,0.0,No
COMP204734,CL117335,AML,12/09/2022,17/09/2022,Compliant,1.01,FIU,0.0,No
COMP204735,CL109625,KYC,05/06/2021,08/06/2021,Compliant,3.8,SEBI,0.0,No
COMP204736,CL100428,KYC,03/08/2021,04/08/2021,Compliant,2.62,Income_Tax,0.0,No
COMP204737,CL116745,disclosure,05/04/2021,05/04/2021,Compliant,1.23,SEBI,0.0,No
COMP204738,CL106002,AML,22/06/2023,24/06/2023,Compliant,3.93,SEBI,0.0,No
COMP204739,CL106857,KYC,13/05/2023,18/05/2023,Compliant,2.64,FIU,0.0,No
COMP204740,CL111766,tax_reporting,03/06/2021,07/06/2021,Compliant,2.92,Income_Tax,0.0,No
COMP204741,CL106063,AML,07/06/2025,,Pending,6.72,SEBI,0.0,Yes
COMP204742,CL112360,disclosure,01/09/2023,30/08/2023,Compliant,3.44,SEBI,0.0,No
COMP204743,CL106485,disclosure,08/08/2024,,Pending,4.93,FIU,0.0,Yes
COMP204744,CL117731,AML,06/03/2025,03/03/2025,Compliant,3.4,FIU,0.0,No
COMP204745,CL109380,KYC,27/01/2024,30/01/2024,Compliant,2.72,RBI,0.0,No
COMP204746,CL110175,disclosure,30/09/2022,03/10/2022,Compliant,2.14,SEBI,0.0,No
COMP204747,CL112321,disclosure,13/08/2022,,Pending,5.93,SEBI,0.0,Yes
COMP204748,CL110375,AML,27/06/2022,25/06/2022,Compliant,2.77,SEBI,0.0,No
COMP204749,CL115245,disclosure,10/05/2023,07/05/2023,Compliant,2.43,RBI,0.0,No
COMP204750,CL102312,AML,29/11/2022,29/11/2022,Compliant,2.99,Income_Tax,0.0,No
COMP204751,CL102256,tax_reporting,20/07/2021,22/07/2021,Compliant,1.83,SEBI,0.0,No
COMP204752,CL101205,tax_reporting,05/10/2021,,Pending,4.84,SEBI,0.0,Yes
COMP204753,CL104514,AML,17/05/2022,12/05/2022,Compliant,1.97,Income_Tax,0.0,No
COMP204754,CL119979,tax_reporting,08/01/2023,06/01/2023,Compliant,3.87,FIU,0.0,No
COMP204755,CL111977,tax_reporting,18/02/2024,14/02/2024,Compliant,2.3,RBI,0.0,No
COMP204756,CL113457,disclosure,18/02/2024,21/02/2024,Compliant,2.78,RBI,0.0,No
COMP204757,CL103370,AML,31/12/2021,29/12/2021,Compliant,1.24,RBI,0.0,No
COMP204758,CL109438,tax_reporting,07/02/2025,06/02/2025,Compliant,2.46,Income_Tax,0.0,No
COMP204759,CL103576,KYC,02/06/2022,04/06/2022,Compliant,3.63,Income_Tax,0.0,No
COMP204760,CL111798,disclosure,29/10/2021,26/10/2021,Compliant,2.68,Income_Tax,0.0,No
COMP204761,CL100762,tax_reporting,27/08/2024,31/08/2024,Compliant,1.15,SEBI,0.0,No
COMP204762,CL106152,disclosure,23/04/2021,18/04/2021,Compliant,3.62,SEBI,0.0,No
COMP204763,CL108932,tax_reporting,28/09/2022,24/09/2022,Compliant,2.78,SEBI,0.0,No
COMP204764,CL113273,KYC,24/05/2021,27/05/2021,Compliant,2.8,Income_Tax,0.0,No
COMP204765,CL116423,KYC,04/01/2023,05/01/2023,Compliant,2.18,SEBI,0.0,No
COMP204766,CL114146,tax_reporting,27/07/2024,28/07/2024,Compliant,3.43,SEBI,0.0,No
COMP204767,CL103808,AML,05/03/2023,06/03/2023,Compliant,3.9,FIU,0.0,No
COMP204768,CL119067,AML,11/11/2021,10/11/2021,Compliant,1.64,RBI,0.0,No
COMP204769,CL111679,tax_reporting,14/10/2021,13/10/2021,Compliant,2.58,Income_Tax,0.0,No
COMP204770,CL110847,tax_reporting,20/04/2021,21/04/2021,Compliant,3.68,RBI,0.0,No
COMP204771,CL107645,KYC,26/10/2021,13/12/2021,Non_compliant,8.25,RBI,8357.41,Yes
COMP204772,CL112649,KYC,17/03/2024,20/03/2024,Compliant,1.05,Income_Tax,0.0,No
COMP204773,CL108771,tax_reporting,25/04/2025,24/04/2025,Compliant,1.7,RBI,0.0,No
COMP204774,CL117064,KYC,25/03/2021,24/03/2021,Compliant,3.66,RBI,0.0,No
COMP204775,CL100249,AML,21/09/2021,17/09/2021,Compliant,2.37,SEBI,0.0,No
COMP204776,CL116918,AML,02/06/2025,01/06/2025,Compliant,3.94,FIU,0.0,No
COMP204777,CL111029,KYC,26/11/2022,29/11/2022,Compliant,3.53,RBI,0.0,No
COMP204778,CL112918,disclosure,16/06/2024,18/06/2024,Compliant,1.99,SEBI,0.0,No
COMP204779,CL101655,AML,19/09/2022,15/09/2022,Compliant,1.78,RBI,0.0,No
COMP204780,CL115810,KYC,11/05/2024,16/05/2024,Compliant,2.32,SEBI,0.0,No
COMP204781,CL119071,AML,24/06/2024,28/06/2024,Compliant,1.45,RBI,0.0,No
COMP204782,CL107858,disclosure,23/02/2024,18/02/2024,Compliant,3.63,FIU,0.0,No
COMP204783,CL103818,disclosure,03/03/2021,05/04/2021,Non_compliant,7.36,Income_Tax,48038.25,Yes
COMP204784,CL118749,disclosure,10/09/2024,11/09/2024,Compliant,2.08,RBI,0.0,No
COMP204785,CL115668,disclosure,08/04/2025,28/05/2025,Non_compliant,7.9,FIU,23103.65,Yes
COMP204786,CL104107,KYC,04/06/2025,07/06/2025,Compliant,1.64,Income_Tax,0.0,No
COMP204787,CL119402,KYC,17/05/2021,16/05/2021,Compliant,3.76,SEBI,0.0,No
COMP204788,CL102235,disclosure,13/11/2021,08/11/2021,Compliant,2.27,Income_Tax,0.0,No
COMP204789,CL112569,tax_reporting,01/01/2021,02/01/2021,Compliant,3.24,RBI,0.0,No
COMP204790,CL114713,KYC,08/05/2022,08/05/2022,Compliant,2.86,RBI,0.0,No
COMP204791,CL100059,disclosure,20/06/2024,18/06/2024,Compliant,1.74,FIU,0.0,No
COMP204792,CL109625,tax_reporting,23/08/2024,26/08/2024,Compliant,1.38,FIU,0.0,No
COMP204793,CL103696,disclosure,24/11/2022,20/11/2022,Compliant,1.41,FIU,0.0,No
COMP204794,CL115600,KYC,07/06/2024,12/06/2024,Compliant,2.56,FIU,0.0,No
COMP204795,CL104700,AML,27/08/2023,23/08/2023,Compliant,3.72,FIU,0.0,No
COMP204796,CL113085,disclosure,15/12/2022,19/12/2022,Compliant,2.99,Income_Tax,0.0,No
COMP204797,CL109695,disclosure,19/04/2024,09/05/2024,Non_compliant,7.78,FIU,30670.15,Yes
COMP204798,CL110196,AML,22/03/2025,17/03/2025,Compliant,2.97,FIU,0.0,No
COMP204799,CL117555,disclosure,14/08/2023,18/08/2023,Compliant,2.75,Income_Tax,0.0,No
COMP204800,CL112842,tax_reporting,19/04/2023,24/04/2023,Compliant,3.35,Income_Tax,0.0,No
COMP204801,CL100481,tax_reporting,06/11/2024,,Pending,4.95,FIU,0.0,Yes
COMP204802,CL116727,disclosure,18/03/2023,17/03/2023,Compliant,3.06,Income_Tax,0.0,No
COMP204803,CL115851,KYC,31/07/2021,31/07/2021,Compliant,1.38,Income_Tax,0.0,No
COMP204804,CL102217,tax_reporting,16/07/2023,12/07/2023,Compliant,2.49,FIU,0.0,No
COMP204805,CL105836,disclosure,15/01/2023,19/01/2023,Compliant,1.31,SEBI,0.0,No
COMP204806,CL110887,tax_reporting,04/04/2021,08/04/2021,Compliant,2.01,Income_Tax,0.0,No
COMP204807,CL119713,disclosure,25/05/2025,25/05/2025,Compliant,1.33,SEBI,0.0,No
COMP204808,CL109365,KYC,16/11/2024,20/11/2024,Compliant,1.63,RBI,0.0,No
COMP204809,CL108594,AML,20/05/2021,23/05/2021,Compliant,1.19,FIU,0.0,No
COMP204810,CL109652,AML,17/06/2023,,Pending,4.52,RBI,0.0,Yes
COMP204811,CL104343,KYC,09/02/2021,04/02/2021,Compliant,3.01,RBI,0.0,No
COMP204812,CL116572,AML,16/09/2022,20/09/2022,Compliant,2.69,FIU,0.0,No
COMP204813,CL110275,disclosure,24/04/2024,22/04/2024,Compliant,2.99,RBI,0.0,No
COMP204814,CL102513,disclosure,26/10/2024,28/10/2024,Compliant,2.73,SEBI,0.0,No
COMP204815,CL116087,AML,04/02/2022,,Pending,4.05,RBI,0.0,Yes
COMP204816,CL111191,KYC,02/04/2022,06/04/2022,Compliant,2.84,FIU,0.0,No
COMP204817,CL113897,tax_reporting,11/07/2025,07/07/2025,Compliant,1.18,RBI,0.0,No
COMP204818,CL116518,AML,08/04/2022,06/04/2022,Compliant,1.75,Income_Tax,0.0,No
COMP204819,CL101089,tax_reporting,26/11/2024,01/12/2024,Compliant,1.6,SEBI,0.0,No
COMP204820,CL104128,AML,06/07/2023,05/07/2023,Compliant,2.78,RBI,0.0,No
COMP204821,CL107568,tax_reporting,09/08/2022,04/08/2022,Compliant,1.44,FIU,0.0,No
COMP204822,CL115806,tax_reporting,06/10/2023,11/10/2023,Compliant,1.96,SEBI,0.0,No
COMP204823,CL100173,disclosure,06/06/2023,01/06/2023,Compliant,1.4,SEBI,0.0,No
COMP204824,CL108500,AML,02/09/2023,05/09/2023,Compliant,1.7,SEBI,0.0,No
COMP204825,CL119940,tax_reporting,27/03/2024,01/04/2024,Compliant,1.48,RBI,0.0,No
COMP204826,CL117136,tax_reporting,20/08/2021,25/08/2021,Compliant,2.76,RBI,0.0,No
COMP204827,CL115463,AML,01/09/2022,02/09/2022,Compliant,3.88,RBI,0.0,No
COMP204828,CL102011,AML,25/09/2021,20/09/2021,Compliant,1.72,Income_Tax,0.0,No
COMP204829,CL112692,tax_reporting,12/02/2025,17/02/2025,Compliant,1.66,Income_Tax,0.0,No
COMP204830,CL101610,disclosure,12/03/2025,,Pending,5.62,RBI,0.0,Yes
COMP204831,CL114783,AML,23/01/2023,,Pending,4.19,FIU,0.0,Yes
COMP204832,CL108207,AML,07/09/2022,,Pending,5.85,RBI,0.0,Yes
COMP204833,CL104887,disclosure,04/04/2021,07/04/2021,Compliant,2.59,SEBI,0.0,No
COMP204834,CL106175,AML,10/03/2024,13/04/2024,Non_compliant,7.66,FIU,29571.53,Yes
COMP204835,CL104492,AML,23/09/2022,19/09/2022,Compliant,3.03,SEBI,0.0,No
COMP204836,CL110553,disclosure,23/04/2023,24/04/2023,Compliant,1.6,SEBI,0.0,No
COMP204837,CL103827,disclosure,10/07/2021,11/07/2021,Compliant,1.85,FIU,0.0,No
COMP204838,CL106073,tax_reporting,19/04/2024,20/04/2024,Compliant,1.58,RBI,0.0,No
COMP204839,CL117808,disclosure,28/02/2021,26/02/2021,Compliant,3.2,RBI,0.0,No
COMP204840,CL105792,tax_reporting,22/05/2025,24/05/2025,Compliant,2.71,FIU,0.0,No
COMP204841,CL117236,KYC,16/02/2025,15/02/2025,Compliant,2.91,SEBI,0.0,No
COMP204842,CL108970,AML,13/01/2022,15/01/2022,Compliant,1.18,FIU,0.0,No
COMP204843,CL105513,AML,12/04/2023,11/04/2023,Compliant,3.87,RBI,0.0,No
COMP204844,CL102509,KYC,06/04/2022,03/04/2022,Compliant,2.06,SEBI,0.0,No
COMP204845,CL108085,tax_reporting,19/08/2023,09/10/2023,Non_compliant,9.93,RBI,16070.99,Yes
COMP204846,CL111094,AML,12/08/2022,16/08/2022,Compliant,2.76,Income_Tax,0.0,No
COMP204847,CL110847,AML,17/02/2025,12/02/2025,Compliant,1.76,Income_Tax,0.0,No
COMP204848,CL119021,tax_reporting,26/07/2024,28/07/2024,Compliant,3.06,SEBI,0.0,No
COMP204849,CL117839,disclosure,10/12/2024,31/12/2024,Non_compliant,8.88,RBI,3048.96,Yes
COMP204850,CL109673,tax_reporting,02/07/2021,06/07/2021,Compliant,2.49,RBI,0.0,No
COMP204851,CL110070,KYC,18/05/2024,17/05/2024,Compliant,2.05,SEBI,0.0,No
COMP204852,CL105726,AML,21/06/2024,26/06/2024,Compliant,1.12,FIU,0.0,No
COMP204853,CL118661,tax_reporting,18/04/2024,14/04/2024,Compliant,3.06,SEBI,0.0,No
COMP204854,CL109276,AML,12/07/2025,17/07/2025,Compliant,1.8,SEBI,0.0,No
COMP204855,CL106284,KYC,15/10/2022,,Pending,6.6,Income_Tax,0.0,Yes
COMP204856,CL119428,KYC,12/04/2025,11/04/2025,Compliant,3.54,SEBI,0.0,No
COMP204857,CL101234,AML,17/04/2024,15/04/2024,Compliant,1.13,Income_Tax,0.0,No
COMP204858,CL106256,AML,16/04/2022,12/04/2022,Compliant,1.29,FIU,0.0,No
COMP204859,CL101048,tax_reporting,20/06/2024,18/06/2024,Compliant,3.97,FIU,0.0,No
COMP204860,CL112802,disclosure,19/03/2024,20/03/2024,Compliant,3.77,Income_Tax,0.0,No
COMP204861,CL118576,tax_reporting,13/03/2021,08/03/2021,Compliant,3.31,FIU,0.0,No
COMP204862,CL116076,KYC,13/09/2021,11/09/2021,Compliant,2.69,Income_Tax,0.0,No
COMP204863,CL107416,KYC,06/04/2024,04/04/2024,Compliant,1.94,FIU,0.0,No
COMP204864,CL116203,AML,08/11/2023,04/11/2023,Compliant,1.25,SEBI,0.0,No
COMP204865,CL108410,AML,11/06/2022,15/06/2022,Compliant,1.95,FIU,0.0,No
COMP204866,CL103967,tax_reporting,11/11/2022,11/11/2022,Compliant,1.12,SEBI,0.0,No
COMP204867,CL119011,disclosure,15/12/2021,15/12/2021,Compliant,3.88,Income_Tax,0.0,No
COMP204868,CL107078,KYC,28/04/2021,26/04/2021,Compliant,2.6,RBI,0.0,No
COMP204869,CL107817,AML,16/10/2024,,Pending,6.79,RBI,0.0,Yes
COMP204870,CL119934,disclosure,09/03/2021,08/03/2021,Compliant,2.74,Income_Tax,0.0,No
COMP204871,CL112797,KYC,29/07/2022,24/07/2022,Compliant,1.38,SEBI,0.0,No
COMP204872,CL101020,tax_reporting,12/03/2023,10/03/2023,Compliant,2.34,SEBI,0.0,No
COMP204873,CL102138,disclosure,07/11/2024,06/11/2024,Compliant,1.4,SEBI,0.0,No
COMP204874,CL111859,disclosure,06/01/2021,08/01/2021,Compliant,1.64,SEBI,0.0,No
COMP204875,CL115321,disclosure,20/12/2024,24/12/2024,Compliant,1.72,SEBI,0.0,No
COMP204876,CL104942,KYC,09/11/2023,12/11/2023,Compliant,2.64,RBI,0.0,No
COMP204877,CL109192,disclosure,05/10/2024,07/10/2024,Compliant,3.53,SEBI,0.0,No
COMP204878,CL109686,tax_reporting,07/03/2021,05/03/2021,Compliant,2.37,Income_Tax,0.0,No
COMP204879,CL102648,KYC,06/09/2021,11/09/2021,Compliant,1.38,SEBI,0.0,No
COMP204880,CL103036,tax_reporting,22/05/2025,23/05/2025,Compliant,3.48,Income_Tax,0.0,No
COMP204881,CL101565,disclosure,31/05/2021,30/05/2021,Compliant,1.68,SEBI,0.0,No
COMP204882,CL112286,AML,15/03/2025,10/03/2025,Compliant,3.36,RBI,0.0,No
COMP204883,CL117921,AML,21/04/2023,,Pending,6.4,FIU,0.0,Yes
COMP204884,CL109165,tax_reporting,25/05/2021,23/05/2021,Compliant,2.58,Income_Tax,0.0,No
COMP204885,CL103620,disclosure,30/12/2022,26/12/2022,Compliant,2.67,SEBI,0.0,No
COMP204886,CL116356,disclosure,10/10/2021,05/10/2021,Compliant,1.93,SEBI,0.0,No
COMP204887,CL116780,KYC,30/08/2024,04/09/2024,Compliant,3.77,Income_Tax,0.0,No
COMP204888,CL113401,AML,01/01/2023,30/12/2022,Compliant,3.56,FIU,0.0,No
COMP204889,CL119096,disclosure,09/06/2021,27/06/2021,Non_compliant,9.32,FIU,27460.03,Yes
COMP204890,CL109469,KYC,18/04/2024,22/04/2024,Compliant,2.58,RBI,0.0,No
COMP204891,CL112570,KYC,17/05/2024,15/05/2024,Compliant,2.42,Income_Tax,0.0,No
COMP204892,CL118563,tax_reporting,21/07/2024,24/07/2024,Compliant,2.4,RBI,0.0,No
COMP204893,CL103728,KYC,23/12/2023,,Pending,6.25,FIU,0.0,Yes
COMP204894,CL113213,disclosure,05/02/2021,04/02/2021,Compliant,3.93,FIU,0.0,No
COMP204895,CL109082,tax_reporting,21/02/2023,25/02/2023,Compliant,1.04,FIU,0.0,No
COMP204896,CL114138,AML,10/12/2024,15/12/2024,Compliant,2.36,RBI,0.0,No
COMP204897,CL114139,KYC,13/12/2023,08/02/2024,Non_compliant,8.22,SEBI,43592.47,Yes
COMP204898,CL118510,tax_reporting,14/11/2021,13/11/2021,Compliant,3.2,FIU,0.0,No
